"TIME","COICOP","COICOP_LABEL","UNIT","GEO","Value","Flag and Footnotes"
"2010","CP063","Hospital services","Percentage of total","European Union - 27 countries (from 2019)","0.7",""
"2010","CP063","Hospital services","Current prices, million euro","European Union - 27 countries (from 2019)","42,481.9",""
"2010","CP063","Hospital services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","42,481.9",""
"2010","CP07","Transport","Percentage of total","European Union - 27 countries (from 2019)","12.7",""
"2010","CP07","Transport","Current prices, million euro","European Union - 27 countries (from 2019)","766,956.2",""
"2010","CP07","Transport","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","766,956.2",""
"2010","CP071","Purchase of vehicles","Percentage of total","European Union - 27 countries (from 2019)","3.5",""
"2010","CP071","Purchase of vehicles","Current prices, million euro","European Union - 27 countries (from 2019)","213,842.7",""
"2010","CP071","Purchase of vehicles","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","213,842.7",""
"2010","CP072","Operation of personal transport equipment","Percentage of total","European Union - 27 countries (from 2019)","6.9",""
"2010","CP072","Operation of personal transport equipment","Current prices, million euro","European Union - 27 countries (from 2019)","414,002.5",""
"2010","CP072","Operation of personal transport equipment","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","414,002.5",""
"2010","CP073","Transport services","Percentage of total","European Union - 27 countries (from 2019)","2.3",""
"2010","CP073","Transport services","Current prices, million euro","European Union - 27 countries (from 2019)","139,111.0",""
"2010","CP073","Transport services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","139,111.0",""
"2010","CP08","Communications","Percentage of total","European Union - 27 countries (from 2019)","3.0",""
"2010","CP08","Communications","Current prices, million euro","European Union - 27 countries (from 2019)","180,112.2",""
"2010","CP08","Communications","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","180,112.2",""
"2010","CP081","Postal services","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2010","CP081","Postal services","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP081","Postal services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP082","Telephone and telefax equipment","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2010","CP082","Telephone and telefax equipment","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP082","Telephone and telefax equipment","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP083","Telephone and telefax services","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2010","CP083","Telephone and telefax services","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP083","Telephone and telefax services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP09","Recreation and culture","Percentage of total","European Union - 27 countries (from 2019)","8.6",""
"2010","CP09","Recreation and culture","Current prices, million euro","European Union - 27 countries (from 2019)","519,997.2",""
"2010","CP09","Recreation and culture","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","519,997.2",""
"2010","CP091","Audio-visual, photographic and information processing equipment","Percentage of total","European Union - 27 countries (from 2019)","1.5",""
"2010","CP091","Audio-visual, photographic and information processing equipment","Current prices, million euro","European Union - 27 countries (from 2019)","92,414.3",""
"2010","CP091","Audio-visual, photographic and information processing equipment","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","92,414.3",""
"2010","CP092","Other major durables for recreation and culture","Percentage of total","European Union - 27 countries (from 2019)","0.3",""
"2010","CP092","Other major durables for recreation and culture","Current prices, million euro","European Union - 27 countries (from 2019)","17,255.3",""
"2010","CP092","Other major durables for recreation and culture","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","17,255.3",""
"2010","CP093","Other recreational items and equipment, gardens and pets","Percentage of total","European Union - 27 countries (from 2019)","1.7",""
"2010","CP093","Other recreational items and equipment, gardens and pets","Current prices, million euro","European Union - 27 countries (from 2019)","104,418.3",""
"2010","CP093","Other recreational items and equipment, gardens and pets","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","104,418.3",""
"2010","CP094","Recreational and cultural services","Percentage of total","European Union - 27 countries (from 2019)","3.0",""
"2010","CP094","Recreational and cultural services","Current prices, million euro","European Union - 27 countries (from 2019)","181,543.5",""
"2010","CP094","Recreational and cultural services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","181,543.5",""
"2010","CP095","Newspapers, books and stationery","Percentage of total","European Union - 27 countries (from 2019)","1.4",""
"2010","CP095","Newspapers, books and stationery","Current prices, million euro","European Union - 27 countries (from 2019)","83,148.9",""
"2010","CP095","Newspapers, books and stationery","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","83,148.9",""
"2010","CP096","Package holidays","Percentage of total","European Union - 27 countries (from 2019)","0.7",""
"2010","CP096","Package holidays","Current prices, million euro","European Union - 27 countries (from 2019)","41,217.0",""
"2010","CP096","Package holidays","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","41,217.0",""
"2010","CP10","Education","Percentage of total","European Union - 27 countries (from 2019)","0.9",""
"2010","CP10","Education","Current prices, million euro","European Union - 27 countries (from 2019)","54,623.7",""
"2010","CP10","Education","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","54,623.7",""
"2010","CP101","Pre-primary and primary education","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2010","CP101","Pre-primary and primary education","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP101","Pre-primary and primary education","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP102","Secondary education","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2010","CP102","Secondary education","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP102","Secondary education","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP103","Post-secondary non-tertiary education","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2010","CP103","Post-secondary non-tertiary education","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP103","Post-secondary non-tertiary education","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP104","Tertiary education","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2010","CP104","Tertiary education","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP104","Tertiary education","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP105","Education not definable by level","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2010","CP105","Education not definable by level","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP105","Education not definable by level","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2010","CP11","Restaurants and hotels","Percentage of total","European Union - 27 countries (from 2019)","7.9",""
"2010","CP11","Restaurants and hotels","Current prices, million euro","European Union - 27 countries (from 2019)","476,056.4",""
"2010","CP11","Restaurants and hotels","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","476,056.4",""
"2010","CP111","Catering services","Percentage of total","European Union - 27 countries (from 2019)","6.5",""
"2010","CP111","Catering services","Current prices, million euro","European Union - 27 countries (from 2019)","390,242.9",""
"2010","CP111","Catering services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","390,242.9",""
"2010","CP112","Accommodation services","Percentage of total","European Union - 27 countries (from 2019)","1.4",""
